From Date,PM2.5,PM10,NO,NO2,SO2,CO,Ozone,RH,WS,WD,HOUR,MONTH
2021-07-11 10:00:00,8.93,18.4,5.79,13.34,7.82,1.0,44.75,95.77,0.05,162.37,10,7
2021-07-11 11:00:00,5.93,12.36,3.41,9.1,8.2,1.0,44.0,90.6,0.07,221.95,11,7
2021-07-11 12:00:00,8.93,18.36,9.11,8.89,7.69,1.0,46.75,85.83,0.07,115.67,12,7
2021-07-11 13:00:00,13.3,26.96,16.15,13.75,8.48,1.0,46.0,84.62,0.16,148.29,13,7
2021-07-11 14:00:00,10.21,20.91,11.88,11.68,8.3,1.0,42.25,80.76,0.08,92.37,14,7
2021-07-11 15:00:00,10.35,21.1,10.59,9.7,6.97,1.0,42.75,78.11,0.09,93.63,15,7
2021-07-11 16:00:00,13.06,26.91,10.41,10.5,5.46,1.0,49.5,74.41,0.1,176.92,16,7
2021-07-11 17:00:00,11.34,23.46,9.68,18.95,9.83,0.75,44.25,76.83,0.1,113.38,17,7
2021-07-11 18:00:00,9.77,20.68,3.96,10.39,3.57,1.0,45.75,79.51,0.04,127.47,18,7
2021-07-11 19:00:00,13.53,28.12,4.04,11.06,0.89,1.0,44.5,83.1,0.08,82.8,19,7
2021-07-11 20:00:00,18.71,38.51,4.8,13.38,2.99,1.0,37.5,85.29,0.09,5.2,20,7
2021-07-11 21:00:00,9.42,19.43,7.27,13.59,4.21,1.0,37.75,86.66,0.08,71.3,21,7
2021-07-11 22:00:00,9.6,19.37,3.08,12.24,5.41,1.0,51.0,89.12,0.11,273.37,22,7
2021-07-11 23:00:00,6.78,13.72,3.08,9.12,4.16,1.0,52.67,91.82,0.11,204.06,23,7
2021-07-12 00:00:00,6.07,12.94,0.76,16.26,4.6,1.0,45.5,91.75,0.08,110.08,0,7
2021-07-12 01:00:00,7.38,15.34,3.94,9.56,2.19,1.0,47.75,93.35,0.08,26.5,1,7
2021-07-12 02:00:00,7.92,16.05,0.73,12.84,4.21,1.0,50.75,91.43,0.08,78.57,2,7
2021-07-12 03:00:00,6.67,14.05,1.05,14.41,3.35,1.0,46.0,89.97,0.09,72.86,3,7
2021-07-12 04:00:00,12.08,29.48,3.25,8.47,3.16,0.93,33.25,92.65,0.1,75.27,4,7
2021-07-12 05:00:00,14.62,32.72,5.25,11.51,4.58,1.0,39.5,94.19,0.13,77.62,5,7
2021-07-12 06:00:00,11.01,23.42,3.38,12.87,5.94,1.0,33.25,93.07,0.1,76.55,6,7
2021-07-12 07:00:00,13.84,28.86,9.97,23.89,8.29,1.0,34.0,89.95,0.08,160.7,7,7
2021-07-12 08:00:00,15.54,32.91,8.53,26.52,7.62,1.0,40.25,85.6,0.21,204.87,8,7
2021-07-12 09:00:00,16.61,34.33,5.62,25.82,6.96,1.0,39.25,83.12,0.17,213.8,9,7
2021-07-12 10:00:00,17.76,36.54,5.94,19.66,4.18,1.0,39.5,77.56,0.25,236.84,10,7
2021-07-12 11:00:00,36.32,75.67,7.66,21.06,2.37,1.0,47.25,76.72,0.19,223.41,11,7
2021-07-12 12:00:00,28.83,59.22,4.51,34.34,3.93,1.0,46.0,91.24,0.09,220.73,12,7
2021-07-12 13:00:00,6.53,13.79,2.39,20.76,4.29,1.0,38.25,98.16,0.17,210.23,13,7
2021-07-12 14:00:00,7.62,15.93,3.94,16.54,3.23,1.0,46.0,99.44,0.11,193.63,14,7
2021-07-12 15:00:00,10.2,21.36,2.84,16.29,2.14,1.0,42.5,97.38,0.08,230.1,15,7
2021-07-12 16:00:00,11.56,24.16,1.65,19.07,2.63,1.0,39.0,92.66,0.04,158.14,16,7
2021-07-12 17:00:00,16.87,35.36,1.91,21.37,1.65,1.0,48.0,90.0,0.06,175.96,17,7
2021-07-12 18:00:00,23.55,47.41,2.46,26.04,2.85,1.0,50.5,86.12,0.07,232.97,18,7
2021-07-12 19:00:00,29.79,59.17,1.94,24.25,2.01,1.0,41.5,93.97,0.07,267.29,19,7
2021-07-12 20:00:00,41.23,81.36,2.87,15.82,3.45,1.0,46.25,94.28,0.08,246.94,20,7
2021-07-12 21:00:00,10.94,21.37,2.09,18.87,3.56,1.0,51.0,97.1,0.07,199.63,21,7
2021-07-12 22:00:00,6.74,13.83,2.0,20.38,4.26,1.0,43.75,95.82,0.14,225.82,22,7
2021-07-12 23:00:00,13.95,27.99,0.71,8.61,0.84,0.57,23.33,94.61,0.1,248.16,23,7
2021-07-13 00:00:00,9.98,19.93,1.3,8.77,2.75,1.0,52.5,92.75,0.07,259.21,0,7
2021-07-13 01:00:00,12.61,25.6,4.7646875,13.773125,1.15,1.0,49.0,94.08,0.08,233.63,1,7
2021-07-13 02:00:00,17.73,35.96,0.23,9.91,2.79,0.75,46.0,94.76,0.1,88.95,2,7
2021-07-13 03:00:00,18.93,38.39,1.66,7.18,1.81,1.0,50.75,95.05,0.08,204.65,3,7
2021-07-13 04:00:00,10.79,22.07,1.86,7.27,2.7,1.0,47.25,96.08,0.09,242.27,4,7
2021-07-13 05:00:00,17.43,37.85,1.22,9.05,3.55,1.0,30.5,97.33,0.09,242.32,5,7
2021-07-13 06:00:00,19.89,41.44,17.55,11.12,3.35,1.0,37.75,96.78,0.09,242.21,6,7
2021-07-13 07:00:00,14.43,29.65,22.59,15.08,6.34,1.0,38.25,95.33,0.13,232.64,7,7
2021-07-13 08:00:00,14.68,29.9,7.25,13.56,9.27,1.0,37.75,93.18,0.12,245.32,8,7
2021-07-13 09:00:00,21.25,43.61,11.225172413793102,15.703103448275861,9.13,1.0,43.0,93.12,0.06,185.82,9,7
2021-07-13 10:00:00,18.34,37.07,8.946333333333333,15.515333333333333,6.09,1.0,44.5,89.04,0.05,208.69,10,7
2021-07-13 11:00:00,17.46,35.98,8.299375,16.7846875,6.36,1.0,40.25,96.38,0.12,242.15,11,7
2021-07-13 12:00:00,12.86,26.62,8.950625,16.746875,5.52,1.0,43.5,97.19,0.1,237.19,12,7
2021-07-13 13:00:00,16.08,32.58,9.834242424242424,15.823939393939396,3.9,1.0,47.0,93.84,0.1,225.23,13,7
2021-07-13 14:00:00,15.98,32.13,7.686060606060606,16.008787878787878,2.38,0.75,45.5,90.23,0.13,247.15,14,7
2021-07-13 15:00:00,14.27,29.2,10.169393939393938,15.962727272727273,2.44,1.0,47.5,88.31,0.08,206.68,15,7
2021-07-13 16:00:00,15.4,31.93,7.863636363636363,16.757272727272728,0.6,1.0,53.5,82.2,0.05,199.26,16,7
2021-07-13 17:00:00,21.08,43.63,9.591470588235294,17.20529411764706,1.44,1.0,45.25,83.83,0.06,131.99,17,7
2021-07-13 18:00:00,18.99,39.15,9.659705882352942,18.473823529411764,2.06,0.75,38.5,98.25,0.13,256.14,18,7
2021-07-13 19:00:00,17.13,35.6,9.344242424242424,18.326060606060604,1.58,1.0,39.75,98.98,0.08,89.34,19,7
2021-07-13 20:00:00,19.07,41.57,14.273939393939393,17.586666666666666,2.66,0.99,35.75,98.39,0.15,163.44,20,7
2021-07-13 21:00:00,12.75,26.53,15.162727272727272,17.335151515151512,2.54,1.0,36.25,97.71,0.1,199.6,21,7
2021-07-13 22:00:00,11.27,23.45,11.046060606060605,16.62212121212121,1.26,1.0,41.5,96.72,0.05,91.58,22,7
2021-07-13 23:00:00,8.7,18.48,8.323030303030302,16.003636363636364,4.33,1.0,39.0,96.7,0.07,129.0,23,7
2021-07-14 00:00:00,10.29,21.89,9.086969696969698,15.010303030303032,2.67,0.68,17.25,96.83,0.04,124.69,0,7
2021-07-14 01:00:00,12.02,25.3,4.7646875,13.773125,2.22,0.67,19.25,97.12,0.04,162.2,1,7
2021-07-14 02:00:00,9.6,19.49,3.6948484848484853,13.163939393939394,2.38,0.63,23.75,98.78,0.08,118.08,2,7
2021-07-14 03:00:00,7.58,15.19,3.3248484848484847,12.786666666666665,2.55,0.56,21.75,99.46,0.07,127.32,3,7
2021-07-14 04:00:00,6.97,14.36,3.53375,12.139375,1.93,0.57,27.25,99.67,0.08,262.6,4,7
2021-07-14 05:00:00,7.45,14.75,4.0125,12.669375,1.06,0.6,29.25,99.8,0.08,192.89,5,7
2021-07-14 06:00:00,8.95,17.61,8.5490625,13.6175,1.2,0.58,27.0,99.91,0.09,281.86,6,7
2021-07-14 07:00:00,10.22,20.84,11.2775,14.599375,2.16,0.69,21.25,99.94,0.09,282.98,7,7
2021-07-14 08:00:00,11.67,25.43,9.456129032258064,14.991935483870968,1.25,0.9,21.0,99.94,0.09,283.38,8,7
2021-07-14 09:00:00,11.14,24.08,11.225172413793102,15.703103448275861,1.58,0.74,22.0,98.85,0.07,199.79,9,7
2021-07-14 10:00:00,12.34,26.43,8.946333333333333,15.515333333333333,1.14,0.64,20.75,91.91,0.07,230.58,10,7
2021-07-14 11:00:00,14.89,31.04,5.55,21.88,1.97,0.68,21.25,82.93,0.22,212.12,11,7
2021-07-14 12:00:00,14.04,28.95,3.66,30.58,2.0,0.65,21.0,79.3,0.34,232.42,12,7
2021-07-14 13:00:00,14.47,29.91,3.03,25.18,1.61,0.54,15.5,87.17,0.37,225.62,13,7
2021-07-14 14:00:00,8.87,18.12,2.42,23.65,1.47,0.68,15.5,94.32,0.07,183.77,14,7
2021-07-14 15:00:00,9.74,20.47,3.59,24.67,1.66,0.69,15.75,94.96,0.15,240.78,15,7
2021-07-14 16:00:00,19.55,40.58,2.75,21.64,1.94,0.6,13.5,96.25,0.21,238.36,16,7
2021-07-14 17:00:00,15.97,32.69,2.73,21.74,1.91,0.65,20.0,96.67,0.13,247.07,17,7
2021-07-14 18:00:00,11.4,23.36,3.87,25.02,0.99,0.75,20.75,96.98,0.06,262.7,18,7
2021-07-14 19:00:00,14.26,29.32,4.22,30.09,2.18,0.78,17.75,96.8,0.09,267.59,19,7
2021-07-14 20:00:00,21.83,45.21,6.57,31.08,1.58,0.83,16.5,96.17,0.09,268.61,20,7
2021-07-14 21:00:00,16.0,33.63,56.16,19.84,0.78,1.19,18.5,96.56,0.09,268.69,21,7
2021-07-14 22:00:00,13.61,28.4,21.81,27.66,1.24,1.03,17.5,96.7,0.09,261.56,22,7
2021-07-14 23:00:00,12.41,25.57,1.71,19.9,1.71,0.58,21.0,97.11,0.07,181.8,23,7
2021-07-15 00:00:00,16.03,32.57,9.59,16.38,2.0,0.73,22.0,97.74,0.08,184.37,0,7
2021-07-15 01:00:00,8.18,16.5,4.72,10.08,1.64,0.62,23.25,98.78,0.07,67.87,1,7
2021-07-15 02:00:00,8.58,17.52,2.8,10.33,1.2,0.58,20.5,98.96,0.08,84.41,2,7
2021-07-15 03:00:00,9.4,18.96,6.43,12.01,1.46,0.64,23.0,99.01,0.08,244.7,3,7
2021-07-15 04:00:00,7.61,15.92,5.23,13.8,1.44,0.66,20.75,98.96,0.07,233.16,4,7
2021-07-15 05:00:00,7.88,17.34,12.37,14.31,2.24,0.64,16.0,98.78,0.1,247.85,5,7
2021-07-15 06:00:00,11.77,24.46,21.95,16.11,2.13,0.71,19.0,98.42,0.07,176.44,6,7
2021-07-15 07:00:00,18.94,40.39,28.28,14.67,2.2,0.83,20.0,97.56,0.13,269.33,7,7
2021-07-15 08:00:00,12.97,27.93,22.19,14.41,3.03,0.71,18.0,94.19,0.08,219.54,8,7
2021-07-15 09:00:00,10.34,22.25,25.08,13.72,3.48,0.72,21.75,89.1,0.27,196.61,9,7
2021-07-15 10:00:00,13.21,27.89,5.22,15.0,3.88,0.66,26.33,83.64,0.38,224.13,10,7
2021-07-15 11:00:00,10.95,23.54,6.27,11.9,3.78,0.6,23.75,81.39,0.52,224.65,11,7
2021-07-15 12:00:00,9.64,20.27,9.39,9.68,3.01,0.62,24.75,78.41,0.4,248.8,12,7
2021-07-15 13:00:00,6.54,13.9,12.03,12.06,2.96,0.7,26.25,75.93,0.32,256.76,13,7
2021-07-15 14:00:00,5.91,13.42,7.91,16.95,2.6,0.6,27.25,73.38,0.31,239.9,14,7
2021-07-15 15:00:00,5.73,12.9,6.32,15.98,3.76,0.55,21.5,81.2,0.41,248.08,15,7
2021-07-15 16:00:00,3.69,8.36,7.63,10.97,2.71,0.64,23.0,94.89,0.05,204.62,16,7
2021-07-15 17:00:00,13.69,26.7,4.35,12.64,2.35,0.69,23.75,96.91,0.09,215.05,17,7
2021-07-15 18:00:00,13.82,26.82,5.14,17.12,2.56,0.71,25.75,94.61,0.04,220.41,18,7
2021-07-15 19:00:00,8.74,17.98,8.41,13.95,3.09,0.81,23.75,90.78,0.07,89.98,19,7
2021-07-15 20:00:00,13.64,27.92,6.38,15.24,3.06,0.81,22.75,89.64,0.08,114.33,20,7
2021-07-15 21:00:00,17.16,35.07,8.54,14.94,2.84,0.8,18.75,89.51,0.09,67.0,21,7
2021-07-15 22:00:00,22.45,46.16,13.39,14.49,2.87,0.88,19.75,93.53,0.09,92.55,22,7
2021-07-15 23:00:00,13.96,28.88,22.5,25.2,2.76,0.87,21.33,96.91,0.08,67.24,23,7
2021-07-16 00:00:00,12.76,26.49,17.53,29.62,6.73,1.0,17.75,97.37,0.08,79.54,0,7
2021-07-16 01:00:00,13.41,27.71,4.87,28.27,10.16,1.0,20.0,97.41,0.08,69.7,1,7
2021-07-16 02:00:00,12.67,26.09,6.13,24.88,10.07,1.0,22.5,97.22,0.08,71.64,2,7
2021-07-16 03:00:00,8.02,16.3,4.27,22.94,7.04,1.0,23.75,97.16,0.2,83.64,3,7
2021-07-16 04:00:00,3.98,8.48,5.02,15.76,6.79,1.0,23.25,99.02,0.12,102.61,4,7
2021-07-16 05:00:00,2.38,5.71,4.26,19.9,9.19,1.0,24.75,99.58,0.1,109.23,5,7
2021-07-16 06:00:00,23.31243243243243,48.07756756756756,7.05,22.92,9.53,1.0,25.0,99.76,0.08,124.14,6,7
2021-07-16 07:00:00,25.013513513513512,52.09243243243243,10.04,26.97,9.42,1.0,23.0,99.92,0.1,254.36,7,7
2021-07-16 08:00:00,24.947567567567567,52.43972972972973,3.61,18.88,8.29,1.0,30.25,99.95,0.07,207.72,8,7
2021-07-16 09:00:00,11.01,30.63,7.77,19.95,7.07,1.0,29.5,99.95,0.1,171.13,9,7
2021-07-16 10:00:00,9.1,23.31,8.02,20.8,6.64,1.0,26.25,99.95,0.16,274.75,10,7
2021-07-16 11:00:00,7.04,15.5,6.94,17.89,7.58,1.0,25.25,96.9,0.12,259.23,11,7
2021-07-16 12:00:00,7.06,14.63,10.21,22.23,9.47,1.0,22.75,94.77,0.06,145.31,12,7
2021-07-16 13:00:00,6.33,13.28,11.67,19.9,9.34,1.0,21.5,90.09,0.06,207.9,13,7
2021-07-16 14:00:00,14.83,30.06,7.59,16.75,5.64,1.0,25.5,80.62,0.04,215.72,14,7
2021-07-16 15:00:00,15.3,31.39,10.35,21.08,8.07,1.0,26.25,83.43,0.21,248.64,15,7
2021-07-16 16:00:00,9.87,20.88,6.1,20.43,9.33,1.0,23.25,83.48,0.24,242.01,16,7
2021-07-16 17:00:00,15.14,30.65,22.22,20.1,13.17,1.0,18.75,94.95,0.06,148.21,17,7
2021-07-16 18:00:00,32.99,67.15,7.35,24.64,7.12,1.0,23.25,93.22,0.04,258.97,18,7
2021-07-16 19:00:00,20.18,40.98,4.36,24.39,6.27,1.0,22.5,95.82,0.08,264.84,19,7
2021-07-16 20:00:00,17.47,35.81,3.09,27.08,6.37,1.0,21.25,97.28,0.06,196.97,20,7
2021-07-16 21:00:00,20.2,41.15,20.88,28.15,6.62,1.0,21.0,98.07,0.09,268.26,21,7
2021-07-16 22:00:00,16.0,33.16,38.24,30.11,9.41,1.0,18.75,98.12,0.1,268.41,22,7
2021-07-16 23:00:00,13.41,27.62,21.26,28.35,9.34,1.0,17.0,97.81,0.09,268.35,23,7
2021-07-17 00:00:00,30.08,58.24,3.17,26.23,3.56,0.7,20.75,97.47,0.09,268.33,0,7
2021-07-17 01:00:00,38.95,74.36,2.64,28.56,3.61,0.68,21.75,96.95,0.21,235.5,1,7
2021-07-17 02:00:00,23.1,43.96,2.39,24.74,4.62,0.59,21.25,98.38,0.18,255.44,2,7
2021-07-17 03:00:00,14.64,27.63,8.16,28.88,3.29,0.64,20.5,98.63,0.09,252.06,3,7
2021-07-17 04:00:00,10.53,19.95,2.39,29.16,3.79,0.69,22.5,98.6,0.14,275.42,4,7
2021-07-17 05:00:00,7.29,13.69,0.45,21.29,3.73,0.57,24.25,98.23,0.04,183.4,5,7
2021-07-17 06:00:00,2.19,4.24,1.48,19.16,3.64,0.6,25.75,98.1,0.1,283.22,6,7
2021-07-17 07:00:00,4.32,9.62,0.99,18.73,3.95,0.68,25.5,97.31,0.03,120.9,7,7
2021-07-17 08:00:00,5.98,12.18,3.5,18.74,3.62,0.61,21.75,95.16,0.07,178.8,8,7
2021-07-17 09:00:00,9.77,19.55,10.52,15.57,4.17,0.73,19.75,94.01,0.08,124.58,9,7
2021-07-17 10:00:00,8.02,16.36,6.38,17.3,4.02,0.75,23.75,96.38,0.06,148.52,10,7
2021-07-17 11:00:00,7.7,16.7,7.68,22.9,3.87,0.75,21.25,95.57,0.07,110.64,11,7
2021-07-17 12:00:00,10.62,22.48,7.81,18.31,4.27,0.65,21.25,92.41,0.1,120.8,12,7
2021-07-17 13:00:00,10.77,22.23,10.94,22.92,3.86,0.76,22.75,89.71,0.18,118.45,13,7
2021-07-17 14:00:00,13.54,28.19,7.53,28.01,2.7,0.72,22.75,87.79,0.2,119.04,14,7
2021-07-17 15:00:00,12.27,25.66,6.54,19.18,1.9,0.66,21.0,83.4,0.13,159.0,15,7
2021-07-17 16:00:00,15.39,32.75,7.38,17.77,2.09,0.69,24.75,82.67,0.07,148.69,16,7
2021-07-17 17:00:00,18.85,38.48,8.66,18.59,3.86,0.78,24.25,84.23,0.15,140.84,17,7
2021-07-17 18:00:00,8.84,18.5,10.13,22.98,2.52,0.69,21.0,91.56,0.16,116.53,18,7
2021-07-17 19:00:00,12.04,25.34,11.0,21.63,1.86,0.77,22.25,95.58,0.11,101.77,19,7
2021-07-17 20:00:00,11.7,25.34,16.68,26.75,1.82,0.88,23.5,95.49,0.12,86.39,20,7
2021-07-17 21:00:00,10.02,21.46,13.8,25.13,2.92,0.76,21.25,91.47,0.09,88.11,21,7
2021-07-17 22:00:00,14.07,30.14,21.45,23.51,2.98,0.88,20.25,93.87,0.09,79.11,22,7
2021-07-17 23:00:00,17.13,37.02,25.84,25.72,2.27,0.94,21.67,98.09,0.09,73.61,23,7
2021-07-18 00:00:00,15.33,32.32,5.82,30.05,2.93,0.68,21.0,98.37,0.46,208.65,0,7
2021-07-18 01:00:00,9.16,19.85,2.23,21.48,3.21,0.54,26.25,99.44,0.31,232.15,1,7
2021-07-18 02:00:00,14.13,28.45,1.31,25.03,3.48,0.58,27.5,99.78,0.13,186.68,2,7
2021-07-18 03:00:00,12.47,24.81,1.25,23.14,2.07,0.56,26.75,99.91,0.08,132.79,3,7
2021-07-18 04:00:00,17.07,34.18,2.73,17.84,2.16,0.54,25.75,99.94,0.1,113.54,4,7
2021-07-18 05:00:00,15.23,30.76,3.13,19.82,1.74,0.58,25.25,99.95,0.09,83.48,5,7
2021-07-18 06:00:00,13.39,27.32,3.43,23.01,2.41,0.62,22.75,99.95,0.09,80.72,6,7
2021-07-18 07:00:00,22.81,50.41,5.13,21.73,2.73,0.61,20.75,99.9,0.09,83.76,7,7
2021-07-18 08:00:00,15.25,32.25,12.98,17.56,1.1,0.7,22.0,92.92,0.09,87.9,8,7
2021-07-18 09:00:00,17.8,36.75,7.61,16.2,1.24,0.72,23.75,82.98,0.09,94.82,9,7
2021-07-18 10:00:00,20.07,41.77,6.46,16.07,0.96,0.64,27.75,89.58,0.08,99.21,10,7
2021-07-18 11:00:00,25.32,53.47,6.24,15.27,0.35,0.65,25.5,80.85,0.09,130.67,11,7
2021-07-18 12:00:00,25.01,53.29,7.21,22.84,0.22,0.7,26.0,83.36,0.15,109.64,12,7
2021-07-18 13:00:00,24.32,51.99,7.1,24.52,0.21,0.67,22.25,79.38,0.23,115.96,13,7
2021-07-18 14:00:00,29.92,63.36,5.99,17.03,0.4,0.67,22.5,78.3,0.21,137.51,14,7
2021-07-18 15:00:00,27.45,57.78,4.98,19.02,0.34,0.69,24.75,84.45,0.2,131.61,15,7
2021-07-18 16:00:00,17.35,36.6,1.92,20.31,0.58,0.58,25.5,91.85,0.12,158.11,16,7
2021-07-18 17:00:00,22.77,46.88,2.7,18.75,0.41,0.6,28.25,96.83,0.14,187.82,17,7
2021-07-18 18:00:00,23.55,48.63,3.41,22.01,0.01,0.69,24.25,97.45,0.08,114.61,18,7
2021-07-18 19:00:00,17.07,35.17,3.71,25.59,0.27,0.69,23.75,96.86,0.1,113.69,19,7
2021-07-18 20:00:00,17.8,37.59,6.86,25.87,0.1,0.68,20.5,97.51,0.09,97.67,20,7
2021-07-18 21:00:00,23.8,50.39,2.16,21.25,0.36,0.65,28.0,96.19,0.06,101.09,21,7
2021-07-18 22:00:00,17.41,36.44,1.83,20.38,0.69,0.64,28.25,95.03,0.07,106.94,22,7
2021-07-18 23:00:00,18.37,38.26,1.58,19.61,0.87,0.53,19.0,96.93,0.06,123.14,23,7
2021-07-19 00:00:00,19.08,39.3,1.33,9.67,0.24,0.6,27.25,96.34,0.05,112.21,0,7
2021-07-19 01:00:00,20.09,41.02,2.03,10.39,0.15,0.61,29.0,95.72,0.05,168.76,1,7
2021-07-19 02:00:00,24.02,49.41,2.15,9.0,0.1,0.55,24.5,95.16,0.06,128.97,2,7
2021-07-19 03:00:00,17.52,35.9,1.84,7.85,0.08,0.62,28.75,99.07,0.06,105.38,3,7
2021-07-19 04:00:00,18.11,36.01,5.13,8.91,0.08,0.68,28.0,99.4,0.07,95.29,4,7
2021-07-19 05:00:00,24.42,49.56,2.71,10.76,0.1,0.58,23.75,99.76,0.09,76.87,5,7
2021-07-19 06:00:00,21.14,43.34,14.64,12.07,4.451891891891892,0.69,20.5,99.94,0.09,67.31,6,7
2021-07-19 07:00:00,29.59,59.52,10.64,13.69,0.13,0.66,21.5,99.95,0.09,77.61,7,7
2021-07-19 08:00:00,30.91,61.6,14.49,12.29,0.28,0.63,17.5,99.95,0.09,78.34,8,7
2021-07-19 09:00:00,18.18,35.81,28.34,12.25,0.49,0.82,20.75,99.95,0.12,87.71,9,7
2021-07-19 10:00:00,19.83,38.68,23.87,13.86,0.36,0.79,22.5,99.86,0.09,106.5,10,7
2021-07-19 11:00:00,22.78,46.09,12.09,12.85,0.41,0.64,18.0,97.91,0.09,125.69,11,7
2021-07-19 12:00:00,20.78,41.49,6.5,10.49,0.32,0.69,23.0,98.51,0.09,164.93,12,7
2021-07-19 13:00:00,23.06,44.99,5.82,11.77,0.06,0.72,26.25,96.67,0.06,211.41,13,7
2021-07-19 14:00:00,16.84,32.87,6.68,11.27,0.51,0.64,21.5,98.5,0.06,192.34,14,7
2021-07-19 15:00:00,19.65,38.99,3.51,10.46,0.83,0.65,24.25,98.17,0.1,226.39,15,7
2021-07-19 16:00:00,26.36,51.64,9.12,10.06,1.11,0.69,26.75,99.03,0.07,232.88,16,7
2021-07-19 17:00:00,19.79,38.86,6.79,10.85,0.93,0.67,23.25,98.51,0.04,118.5,17,7
2021-07-19 18:00:00,18.96,38.09,4.38,11.38,1.14,0.66,21.0,95.4,0.06,171.97,18,7
2021-07-19 19:00:00,21.32,43.65,5.1,11.67,1.58,0.73,25.5,93.54,0.06,152.94,19,7
2021-07-19 20:00:00,19.58,39.54,2.47,12.14,1.65,0.69,24.0,90.95,0.05,113.59,20,7
2021-07-19 21:00:00,17.98,36.54,4.91,9.87,1.62,0.61,21.0,89.04,0.04,117.75,21,7
2021-07-19 22:00:00,19.59,40.97,5.94,9.16,1.01,0.68,25.75,88.05,0.04,116.41,22,7
2021-07-19 23:00:00,19.37,41.09,2.65,10.63,0.54,0.68,28.0,87.21,0.03,132.05,23,7
2021-07-20 00:00:00,17.86,36.91,3.19,16.61,1.64,1.0,45.5,89.38,0.02,163.27,0,7
2021-07-20 01:00:00,16.5,33.97,2.17,15.72,1.66,1.0,52.25,92.44,0.04,191.14,1,7
2021-07-20 02:00:00,18.02,37.63,5.4,15.73,3.85,1.0,55.0,93.65,0.04,218.4,2,7
2021-07-20 03:00:00,18.39,38.91,2.73,16.41,4.14,0.25,47.75,91.45,0.05,328.13,3,7
2021-07-20 04:00:00,26.31,55.67,1.32,14.45,0.7,0.75,52.0,92.52,0.02,58.57,4,7
2021-07-20 05:00:00,27.81,59.41,2.26,16.13,1.54,1.0,56.0,93.0,0.07,201.75,5,7
2021-07-20 06:00:00,20.48,42.72,2.54,18.58,3.62,0.25,46.0,91.42,0.04,76.89,6,7
2021-07-20 07:00:00,22.02,46.45,3.22,16.84,4.68,0.75,45.0,88.11,0.04,123.48,7,7
2021-07-20 08:00:00,26.7,56.78,6.63,19.41,4.21,1.0,50.25,85.55,0.04,126.69,8,7
2021-07-20 09:00:00,29.46,61.47,8.92,24.32,4.62,1.0,45.25,97.41,0.02,95.85,9,7
2021-07-20 10:00:00,23.09,47.76,9.03,19.75,2.92,1.0,42.0,94.31,0.05,162.85,10,7
2021-07-20 11:00:00,20.65,42.77,11.02,18.32,3.75,1.0,35.5,87.74,0.05,163.36,11,7
2021-07-20 12:00:00,30.38,63.31,11.97,18.35,2.32,1.0,38.25,82.98,0.07,206.6,12,7
2021-07-20 13:00:00,21.09,45.84,10.19,17.33,2.36,1.0,41.0,77.81,0.1,212.1,13,7
2021-07-20 14:00:00,22.03,48.51,7.41,14.79,5.33,1.0,53.0,75.97,0.15,237.52,14,7
2021-07-20 15:00:00,24.14,51.39,6.24,21.37,4.08,1.0,53.25,76.73,0.18,235.86,15,7
2021-07-20 16:00:00,21.18,43.78,10.57,22.82,1.49,0.5,39.5,88.72,0.14,148.3,16,7
2021-07-20 17:00:00,21.19,43.47,7.32,25.07,2.19,0.25,29.25,97.12,0.08,166.54,17,7
2021-07-20 18:00:00,19.2,39.45,9.17,31.46,1.28,0.75,29.75,92.89,0.02,158.4,18,7
2021-07-20 19:00:00,14.56,30.66,9.01,23.85,0.68,1.0,42.75,88.72,0.01,148.85,19,7
2021-07-20 20:00:00,13.99,29.71,5.85,23.45,0.3,1.0,45.25,90.19,0.07,187.94,20,7
2021-07-20 21:00:00,14.9,30.91,5.72,23.9,0.06,1.0,38.25,90.52,0.03,216.41,21,7
2021-07-20 22:00:00,17.73,37.03,4.51,18.97,0.3,1.0,48.75,89.89,0.05,126.12,22,7
2021-07-20 23:00:00,19.47,40.84,2.65,18.37,0.16,1.0,50.0,93.8,0.03,156.12,23,7
2021-07-21 00:00:00,19.52,41.28,4.46,7.94,0.62,0.54,23.75,92.46,0.04,237.61,0,7
2021-07-21 01:00:00,23.47,48.74,3.75,6.67,0.25,0.6,26.25,90.07,0.06,270.37,1,7
2021-07-21 02:00:00,24.01,52.33,4.57,8.74,0.19,0.59,28.5,87.69,0.09,273.82,2,7
2021-07-21 03:00:00,20.75,43.28,3.53,7.83,0.68,0.52,27.75,86.58,0.11,287.71,3,7
2021-07-21 04:00:00,20.12,44.02,2.84,7.29,0.61,0.58,27.25,86.35,0.08,274.48,4,7
2021-07-21 05:00:00,23.79,51.06,2.87,6.91,0.39,0.61,28.75,87.14,0.14,274.7,5,7
2021-07-21 06:00:00,22.98,47.06,3.4,8.21,0.5,0.55,25.75,90.63,0.09,278.29,6,7
2021-07-21 07:00:00,20.29,43.38,3.21,8.84,0.85,0.42,23.0,93.92,0.03,281.95,7,7
2021-07-21 08:00:00,22.15,45.31,5.21,9.14,0.88,0.5,21.0,97.11,0.03,215.64,8,7
2021-07-21 09:00:00,24.46,49.47,10.71,10.22,0.15,0.66,24.5,99.11,0.14,139.99,9,7
2021-07-21 10:00:00,12.82,25.94,8.5,10.68,0.46,0.67,24.5,99.54,0.1,248.42,10,7
